"id";"business_id";"business_name";"business_address";"business_city";"business_state";"business_postal_code";"business_latitude";"business_longitude";"business_phone_number";"inspection_id";"inspection_date";"inspection_score";"inspection_type";"violation_id";"violation_description";"risk_category";"createdAt";"updatedAt"
257;"2893";"FOREIGN CINEMA";"2534 MISSION St";"San Francisco";"CA";"94110";"37.756417";"-122.418884";"+14155417600";"2893_20180523";"09/19/2017 12:00:00 AM";"88";"Routine - Unscheduled";"2893_20180523_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
258;"71909";"Shanghai Dumpling King 2";"696 Monterey Blvd";"San Francisco";"CA";"94127";"37.731568";"-122.45097";"+14155232380";"71909_20190220";"12/13/2017 12:00:00 AM";"88";"Routine - Unscheduled";"71909_20190220_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
259;"251";"THE BEANERY INC.";"602 Irving St";"San Francisco";"CA";"94122";"37.764148";"-122.464391";"+14155661090";"251_20180306";"06/16/2016 12:00:00 AM";"98";"Routine - Unscheduled";"251_20180306_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
260;"18686";"Serve Well Market Inc";"595 Ellis St";"San Francisco";"CA";"94109";"37.784411";"-122.415954";"+14155440372";"18686_20160623";"06/23/2016 12:00:00 AM";"70";"Routine - Unscheduled";"18686_20160623_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
261;"379";"GIANT SCOOP";"2708 SAN BRUNO Ave";"San Francisco";"CA";"94134";"37.727468";"-122.403582";"+14155465051";"379_20180328";"06/10/2016 12:00:00 AM";"77";"Routine - Unscheduled";"379_20180328_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
262;"64351";"Fatted Calf SF";"320 Fell St";"San Francisco";"CA";"94102";"37.775918";"-122.423134";"+14155405614";"64351_20170706";"07/24/2018 12:00:00 AM";"92";"Routine - Unscheduled";"64351_20170706_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
263;"1265";"STARBUCKS COFFEE CO.";"744 IRVING St";"San Francisco";"CA";"94122";"37.764088";"-122.465981";"+14155850888";"1265_20190308";"06/30/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
264;"69475";"La Corneta, Inc";"2834 Diamond St";"San Francisco";"CA";"94131";"37.734012";"-122.434072";"+14155468757";"69475_20180319";"08/17/2016 12:00:00 AM";"96";"Routine - Unscheduled";"69475_20180319_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
265;"63047";"Roam Artisan Burgers";"1785 UNION St";"San Francisco";"CA";"94123";"37.797954";"-122.428477";"+14155414247";"63047_20171219";"12/19/2017 12:00:00 AM";"92";"Routine - Unscheduled";"63047_20171219_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
266;"19373";"Las Isletas";"4508 03rd St";"San Francisco";"CA";"94124";"37.737021";"-122.390043";"+14155577698";"19373_20180103";"11/01/2018 12:00:00 AM";"73";"Routine - Unscheduled";"19373_20180103_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
267;"5961";"ST VINCENT DE PAUL";"2356 GREEN St";"San Francisco";"CA";"94123";"37.795882";"-122.43789";"+14155345505";"5961_20170912";"10/17/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5961_20170912_103116";"Inadequate food safety knowledge or lack of certified food safety manager";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
268;"4917";"LA VICTORIA BAKERY";"2937 24th St";"San Francisco";"CA";"94110";"37.752373";"-122.410876";"+14155647120";"4917_20180605";"09/06/2016 12:00:00 AM";"69";"Routine - Unscheduled";"4917_20180605_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
269;"4667";"EMPIRE THEATRE";"085 WEST PORTAL Ave";"San Francisco";"CA";"94127";"37.739883";"-122.466749";"+14155664950";"4667_20171206";"12/06/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
270;"34708";"Piqueos LLC";"830 CORTLAND Ave";"San Francisco";"CA";"94110";"37.738893";"-122.414078";"+14155288812";"34708_20170906";"09/06/2017 12:00:00 AM";"90";"Routine - Unscheduled";"34708_20170906_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
271;"70058";"Juice Shop";"540 Barneveld Ave #C";"San Francisco";"CA";"94124";"37.739526";"-122.404457";"+14155734529";"70058_20170809";"08/09/2017 12:00:00 AM";"98";"Routine - Unscheduled";"70058_20170809_103145";"Improper storage of equipment utensils or linens";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
272;"4824";"THE GAP CAFE";"1 HARRISON St";"San Francisco";"CA";"94105";"37.789177";"-122.388962";"+14155292977";"4824_20190509";"08/19/2016 12:00:00 AM";"94";"Routine - Unscheduled";"4824_20190509_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
273;"70516";"Shabu House";"2608 Ocean Ave";"San Francisco";"CA";"94132";"37.731746";"-122.473318";"+14155588800";"70516_20160825";"08/25/2016 12:00:00 AM";"92";"Routine - Unscheduled";"70516_20160825_103148";"No thermometers or uncalibrated thermometers";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
274;"13814";"Go Go Market & Deli";"99 09th St";"San Francisco";"CA";"94103";"37.774722";"-122.406761";"+14155863536";"13814_20160930";"11/01/2017 12:00:00 AM";"82";"Routine - Unscheduled";"13814_20160930_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
275;"5033";"DESTINATION BAKING COMPANY";"598 Chenery St";"San Francisco";"CA";"94131";"37.734619";"-122.432379";"+14155460730";"5033_20170104";"08/22/2017 12:00:00 AM";"86";"Routine - Unscheduled";"5033_20170104_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
276;"3267";"The Olive Garden Italian";"3251 20th Ave";"San Francisco";"CA";"94132";"37.728497";"-122.475639";"+14155666770";"3267_20180510";"07/19/2016 12:00:00 AM";"83";"Routine - Unscheduled";"3267_20180510_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
277;"943";"EL CASTILLITO TAQUERIA INC.";"136 CHURCH St";"San Francisco";"CA";"94114";"37.768776";"-122.429095";"+14155623428";"943_20161104";"11/04/2016 12:00:00 AM";"87";"Routine - Unscheduled";"943_20161104_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
278;"59331";"The Lunch Box";"50 Phelan Ave.";"San Francisco";"CA";"94112";"37.723638";"-122.452273";"+14155323220";"59331_20170504";"05/04/2017 12:00:00 AM";"87";"Routine - Unscheduled";"59331_20170504_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
279;"3228";"THANH LONG RESTAURANT";"4101 JUDAH St";"San Francisco";"CA";"94122";"37.760383";"-122.50609";"+14155257984";"3228_20180619";"06/19/2018 12:00:00 AM";"86";"Routine - Unscheduled";"3228_20180619_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
280;"5827";"HILLCREST ELEMENTARY SCHOOL";"810 SILVER Ave";"San Francisco";"CA";"94134";"37.729016";"-122.419253";"+14155464722";"5827_20170915";"10/18/2018 12:00:00 AM";"98";"Routine - Unscheduled";"5827_20170915_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
281;"4685";"NORMAN'S LIQUOR & DELI";"733 Randolph St";"San Francisco";"CA";"94132";"37.714204";"-122.469193";"+14155580088";"4685_20161203";"12/03/2016 12:00:00 AM";"96";"Routine - Unscheduled";"4685_20161203_103156";"Permit license or inspection report not posted";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
282;"5194";"CULINARY ARTS & HOSPITALITY";"50 PHELAN Ave";"San Francisco";"CA";"94112";"37.723638";"-122.452273";"+14155233435";"5194_20190418";"05/01/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5194_20190418_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
283;"69387";"Chabaa Thai Cuisine";"420 Geary St";"San Francisco";"CA";"94102";"37.787178";"-122.410237";"+14155343121";"69387_20190225";"11/23/2016 12:00:00 AM";"81";"Routine - Unscheduled";"69387_20190225_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
284;"5071";"CAFE-ROSSO";"1600 HOLLOWAY Ave";"San Francisco";"CA";"94132";"37.720851";"-122.477084";"+14155400923";"5071_20170210";"04/17/2019 12:00:00 AM";"90";"Routine - Unscheduled";"5071_20170210_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
285;"64007";"Oakes Children's Center";"1550 Treat Ave.";"San Francisco";"CA";"94110";"37.745947";"-122.412515";"+14155648000";"64007_20190301";"10/14/2016 12:00:00 AM";"92";"Routine - Unscheduled";"64007_20190301_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
286;"62551";"Hotel Nikko-San Francisco - Harmony Room";"222 Mason St,  B1st Floor";"San Francisco";"CA";"94102";"37.785648";"-122.409497";"+14155391111";"62551_20171026";"10/31/2016 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
287;"562";"DESTINO RESTAURANT";"1815 MARKET St";"San Francisco";"CA";"94103";"37.771437";"-122.423892";"+14155649016";"562_20190405";"08/10/2016 12:00:00 AM";"89";"Routine - Unscheduled";"562_20190405_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
288;"3309";"ALBORZ";"1245 VAN NESS Ave";"San Francisco";"CA";"94109";"37.787375";"-122.421844";"+14155444321";"3309_20161101";"11/01/2016 12:00:00 AM";"67";"Routine - Unscheduled";"3309_20161101_103113";"Sewage or wastewater contamination";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
289;"2841";"THE OLYMPIC CLUB AT LAKESIDE, UPPER";"599 SKYLINE Blvd";"San Francisco";"CA";"94132";"37.708887";"-122.497934";"+14155404321";"2841_20161229";"12/29/2016 12:00:00 AM";"87";"Routine - Unscheduled";"2841_20161229_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
290;"1619";"BENDERS BAR & GRILL";"800-806 SOUTH VAN NESS Ave";"San Francisco";"CA";"94110";"37.76031";"-122.417123";"+14155558050";"1619_20180403";"08/25/2017 12:00:00 AM";"90";"Routine - Unscheduled";"1619_20180403_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
291;"4335";"ASIA SF LLC";"201 09th St";"San Francisco";"CA";"94103";"37.775025";"-122.413093";"+14155256789";"4335_20171026";"10/26/2017 12:00:00 AM";"82";"Routine - Unscheduled";"4335_20171026_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
292;"587";"NEW TSING TAO RESTAURANT";"811 ULLOA St";"San Francisco";"CA";"94127";"37.740654";"-122.465389";"+14155569559";"587_20181203";"12/03/2018 12:00:00 AM";"70";"Routine - Unscheduled";"587_20181203_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
293;"59009";"Woodhouse Fish Co.";"1914 FILLMORE St";"San Francisco";"CA";"94116";"37.787386";"-122.433476";"+14155432722";"59009_20180927";"11/29/2017 12:00:00 AM";"90";"Routine - Unscheduled";"59009_20180927_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
294;"60544";"Manzoni";"2790 Diamond St";"San Francisco";"CA";"94131";"37.73473";"-122.433823";"+14155332251";"60544_20160929";"09/29/2016 12:00:00 AM";"92";"Routine - Unscheduled";"60544_20160929_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
295;"1262";"NORTH BEACH PIZZA";"800 STANYAN St";"San Francisco";"CA";"94117";"37.767286";"-122.453075";"+14155752300";"1262_20171215";"12/15/2017 12:00:00 AM";"90";"Routine - Unscheduled";"1262_20171215_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
296;"1191";"TEKKA JAPANESE RESTAURANT";"0537 BALBOA St";"San Francisco";"CA";"94118";"37.77714";"-122.464412";"+14150521330";"1191_20180710";"07/10/2018 12:00:00 AM";"86";"Routine - Unscheduled";"1191_20180710_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
297;"35199";"Pho #1";"2571 SAN BRUNO Ave";"San Francisco";"CA";"94134";"37.729254";"-122.40426";"+14155339289";"35199_20190408";"06/10/2016 12:00:00 AM";"71";"Routine - Unscheduled";"35199_20190408_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
298;"3870";"LA ALTENA";"3346 MISSION St";"San Francisco";"CA";"94110";"37.743206";"-122.421546";"+14155648415";"3870_20190318";"11/29/2016 12:00:00 AM";"77";"Routine - Unscheduled";"3870_20190318_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
299;"2840";"THE OLYMPIC CLUB AT LAKESIDE";"599 SKYLINE Blvd";"San Francisco";"CA";"94132";"37.708887";"-122.497934";"+14155404300";"2840_20170818";"12/29/2016 12:00:00 AM";"92";"Routine - Unscheduled";"2840_20170818_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
300;"1983";"Four Star Theatre - Snack Bar";"2200 CLEMENT St";"San Francisco";"CA";"94118";"37.782128";"-122.482911";"+14155956449";"1983_20190228";"05/24/2016 12:00:00 AM";"94";"Routine - Unscheduled";"1983_20190228_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
301;"2266";"ALI BABA'S CAVE RESTAURANT";"799 Valencia St";"San Francisco";"CA";"94110";"37.760164";"-122.421334";"+14155863054";"2266_20181011";"10/11/2018 12:00:00 AM";"69";"Routine - Unscheduled";"2266_20181011_103121";"Inadequate procedures or records for time as a public health control";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
302;"1542";"I LUV TERIYAKI AND SUSHI";"270 Potrero Ave";"San Francisco";"CA";"94103";"37.766293";"-122.407671";"+14155432005";"1542_20190402";"07/05/2017 12:00:00 AM";"84";"Routine - Unscheduled";"1542_20190402_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
303;"5895";"Downtown High School";"693 VERMONT St";"San Francisco";"CA";"94107";"37.761354";"-122.404146";"+14155695866";"5895_20170206";"11/15/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
304;"557";"TASTEBUDS";"600 05th Ave";"San Francisco";"CA";"94118";"37.77721";"-122.462874";"+14155669292";"557_20171018";"10/18/2017 12:00:00 AM";"76";"Routine - Unscheduled";"557_20171018_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
305;"5844";"CLARENDON ELEMENTARY SCHOOL";"500 CLARENDON Ave";"San Francisco";"CA";"94131";"37.751552";"-122.456517";"+14155752796";"5844_20171101";"11/28/2018 12:00:00 AM";"91";"Routine - Unscheduled";"5844_20171101_103139";"Improper food storage";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
306;"5213";"MEALS ON WHEELS OF SF, INC.";"1375 FAIRFAX Ave";"San Francisco";"CA";"94124";"37.739891";"-122.3848";"+14155921111";"5213_20180709";"10/18/2017 12:00:00 AM";"98";"Routine - Unscheduled";"5213_20180709_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
307;"1018";"PETES BARBEQUE";"2399 MISSION St";"San Francisco";"CA";"94110";"37.758684";"-122.418975";"+14155821009";"1018_20180208";"06/06/2016 12:00:00 AM";"87";"Routine - Unscheduled";"1018_20180208_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
308;"7449";"CHEVRON #1760";"1298 HOWARD St";"San Francisco";"CA";"94103";"37.775314";"-122.412819";"+14155570290";"7449_20160531";"11/29/2017 12:00:00 AM";"98";"Routine - Unscheduled";"7449_20160531_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
309;"65057";"The Brixton";"2140 UNION St";"San Francisco";"CA";"94123";"37.797238";"-122.434533";"+14155401114";"65057_20171221";"12/21/2017 12:00:00 AM";"92";"Routine - Unscheduled";"65057_20171221_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
310;"63121";"Sodini's Restaurant";"510 Green St";"San Francisco";"CA";"94133";"37.799697";"-122.407614";"+14155290499";"63121_20180611";"08/03/2016 12:00:00 AM";"81";"Routine - Unscheduled";"63121_20180611_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
311;"3819";"SAFEWAY #667";"5290 DIAMOND HEIGHTS Blvd";"San Francisco";"CA";"94131";"37.744076";"-122.438684";"+14155827744";"3819_20180918";"10/31/2017 12:00:00 AM";"96";"Routine - Unscheduled";"3819_20180918_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
312;"6756";"Godiva Chocolatier Inc.";"3251 20th Ave 154";"San Francisco";"CA";"94132";"37.728497";"-122.475639";"+14155565058";"6756_20170609";"12/07/2016 12:00:00 AM";"92";"Routine - Unscheduled";"6756_20170609_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
313;"4702";"SHUFAT MARKET";"3807 24th St";"San Francisco";"CA";"94114";"37.751664";"-122.427688";"+14155826207";"4702_20180226";"09/16/2016 12:00:00 AM";"96";"Routine - Unscheduled";"4702_20180226_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
314;"66972";"Akiba";"3141 Clement St";"San Francisco";"CA";"94121";"37.781585";"-122.492793";"+14155598445";"66972_20160523";"11/15/2018 12:00:00 AM";"94";"Routine - Unscheduled";"66972_20160523_103153";"Inadequate dressing rooms or improper storage of personal items";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
315;"3345";"BAR NONE-SF, LLC";"1980 UNION St";"San Francisco";"CA";"94123";"37.797578";"-122.431883";"+14155920300";"3345_20180412";"05/24/2017 12:00:00 AM";"79";"Routine - Unscheduled";"3345_20180412_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
316;"5227";"Larkin Street Youth Center";"869 Ellis St";"San Francisco";"CA";"94109";"37.783845";"-122.420429";"+14155742968";"5227_20170228";"11/29/2017 12:00:00 AM";"76";"Routine - Unscheduled";"5227_20170228_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
317;"999";"SERRANO'S PIZZA II";"3274 21st St";"San Francisco";"CA";"94110";"37.756997";"-122.420534";"+14155691615";"999_20170714";"07/14/2017 12:00:00 AM";"77";"Routine - Unscheduled";"999_20170714_103156";"Permit license or inspection report not posted";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
